sofifa_id,long_name,league_name,nationality_name,goals
241200,Daniel Stynes,Australian Hyundai A-League,Australia,
243917,Joe Gauci,Australian Hyundai A-League,Australia,
247913,Lewis Miller,Australian Hyundai A-League,Australia,
253383,Kusini Yengi,Australian Hyundai A-League,Australia,
259353,Jesse Daley,Australian Hyundai A-League,Australia,
260531,Luke Bodnar,Australian Hyundai A-League,Australia,
261948,Alex Parsons,Australian Hyundai A-League,Australia,
242786,Anthony Lesiotis,Australian Hyundai A-League,Australia,
247259,Luke Ivanovic,Australian Hyundai A-League,Australia,
248227,Carlo Armiento,Australian Hyundai A-League,Australia,
250895,Jay Barnett,Australian Hyundai A-League,Australia,
252698,Jordan Alan Courtney-Perkins,Polish T-Mobile Ekstraklasa,Australia,
257496,Aaron Anderson,Australian Hyundai A-League,Australia,
257890,Calem Nieuwenhof,Australian Hyundai A-League,Australia,
259722,Daniel Bouman,Australian Hyundai A-League,Australia,
231172,Jordan Holmes,Australian Hyundai A-League,Australia,
231682,Thomas Heward-Belle,Australian Hyundai A-League,Australia,
243728,Birkan Kirdar,Australian Hyundai A-League,Australia,
253401,Harry Van der Saag,Australian Hyundai A-League,Australia,
257932,Lleyton Brooks,Australian Hyundai A-League,Australia,
259723,Daniel Hall,Australian Hyundai A-League,Australia,
262722,Hosine Bility,Danish Superliga,Australia,
239803,Marc Tokich,Swedish Allsvenskan,Australia,
242056,Callum Timmins,Australian Hyundai A-League,Australia,
247766,Izaack Powell,Australian Hyundai A-League,Australia,
247889,Yaya Dukuly,Australian Hyundai A-League,Australia,
257490,Lucas Mauragis,Australian Hyundai A-League,Australia,
257495,Luis Lawrie-Lattanzio,Australian Hyundai A-League,Australia,
257892,Adam Jeremy Pavlesic,Australian Hyundai A-League,Australia,
261384,Matthew Hatch,Australian Hyundai A-League,Australia,
236919,Nicholas Suman,Australian Hyundai A-League,Australia,
242601,Moudi Najjar,Australian Hyundai A-League,Australia,
245425,Noah James,Australian Hyundai A-League,Australia,
253447,Luke Đuzel,Australian Hyundai A-League,Australia,
257326,Nicholas Milanovic,Australian Hyundai A-League,Australia,
260003,Anton Mlinaric,Australian Hyundai A-League,Australia,
260539,Daniel Walsh,Australian Hyundai A-League,Australia,
263844,Noah Botic,Australian Hyundai A-League,Australia,
240632,Antonee Alan Burke-Gilroy,Australian Hyundai A-League,Australia,
241920,Riley Warland,Australian Hyundai A-League,Australia,
242086,Matthew Sutton,Australian Hyundai A-League,Australia,
242108,Kostandinos Grozos,Australian Hyundai A-League,Australia,
243116,Jordan Smylie,Australian Hyundai A-League,Australia,
252699,Macklin Freke,Australian Hyundai A-League,Australia,
259475,Jake Hollman,Australian Hyundai A-League,Australia,
259629,Patrick Wood,Australian Hyundai A-League,Australia,
261215,Dalibor Markovic,Australian Hyundai A-League,Australia,
261386,Maximilien Balard,Australian Hyundai A-League,Australia,
263982,Eli Adams,Australian Hyundai A-League,Australia,
237205,Ashley Maynard-Brewer,Scottish Premiership,Australia,
258086,Joshua Varga,Australian Hyundai A-League,Australia,
259476,Michael Ruhs,Australian Hyundai A-League,Australia,
260521,Jordan Bos,Australian Hyundai A-League,Australia,
260538,Cameron Cook,Australian Hyundai A-League,Australia,
260553,Kerrin Stokes,Australian Hyundai A-League,Australia,
261387,Damian Tsekenis,Australian Hyundai A-League,Australia,
261875,Patrick Yazbek,Australian Hyundai A-League,Australia,
264114,Matthew Cahill,Australian Hyundai A-League,Australia,
245512,Gianluca Iannucci,Australian Hyundai A-League,Australia,
258136,Louis Khoury,Australian Hyundai A-League,Australia,
261431,Adisu Bayew,Australian Hyundai A-League,Australia,
262039,Nishan Velupillay,Australian Hyundai A-League,Australia,
262178,Cyrus Dehmie,Australian Hyundai A-League,Australia,
262329,Hassan Ramazani,Australian Hyundai A-League,Australia,
263899,Rhys Bozinovski,Australian Hyundai A-League,Australia,
264023,Blake Archbold,Australian Hyundai A-League,Australia,
264057,James Nieuwenhuizen,Australian Hyundai A-League,Australia,
264065,Alessandro Lopane,Australian Hyundai A-League,Australia,
264068,Ethan Cox,Australian Hyundai A-League,Australia,
256324,Jarrod Carluccio,Australian Hyundai A-League,Australia,
260176,Mohamad Al-Taay,Australian Hyundai A-League,Australia,
260535,Giordano Colli,Australian Hyundai A-League,Australia,
260767,Zaydan Bello,Australian Hyundai A-League,Australia,
261746,Marko Bulic,Australian Hyundai A-League,Australia,
264060,Nathan Foster,Australian Hyundai A-League,Australia,
264061,Brandon McMorrow,Australian Hyundai A-League,Australia,
264070,Alexandar Popovic,Australian Hyundai A-League,Australia,
253403,Raphael Borges Rodrigues,Australian Hyundai A-League,Australia,
260004,Callum Talbot,Australian Hyundai A-League,Australia,
260522,Ahmad Taleb,Australian Hyundai A-League,Australia,
197445,David Olatukunbo Alaba,Spain Primera Division,Austria,
204923,Marcel Sabitzer,German 1. Bundesliga,Austria,
184200,Marko Arnautović,Italian Serie A,Austria,
225375,Konrad Laimer,German 1. Bundesliga,Austria,
201922,Martin Hinteregger,German 1. Bundesliga,Austria,
223724,Stefan Lainer,German 1. Bundesliga,Austria,
233195,Xaver Schlager,German 1. Bundesliga,Austria,
189606,Julian Baumgartlinger,German 1. Bundesliga,Austria,
228336,Florian Grillitsch,German 1. Bundesliga,Austria,
242187,Christoph Baumgartner,German 1. Bundesliga,Austria,
193254,Christopher Trimmel,German 1. Bundesliga,Austria,
211147,Valentino Lazaro,Portuguese Liga ZON SAGRES,Austria,
239901,Saša Kalajdžić,German 1. Bundesliga,Austria,
173474,Zlatko Junuzović,Austrian Football Bundesliga,Austria,
189060,Aleksandar Dragović,,Austria,
199813,Gernot Trauner,Holland Eredivisie,Austria,
231366,Philipp Lienhart,German 1. Bundesliga,Austria,
195038,Florian Kainz,German 1. Bundesliga,Austria,
204688,Stefan Schwab,Greek Super League,Austria,
223671,Stefan Posch,German 1. Bundesliga,Austria,
169324,Andreas Ulmer,Austrian Football Bundesliga,Austria,
193247,Heinz Lindner,Swiss Super League,Austria,
199909,Pavao Pervan,German 1. Bundesliga,Austria,
210475,Manuel Prietl,German 1. Bundesliga,Austria,
215522,Alexander Schlager,Austrian Football Bundesliga,Austria,
231838,Maximilian Wöber,Austrian Football Bundesliga,Austria,
135190,Michael Liendl,Austrian Football Bundesliga,Austria,
194665,Stefan Ilsanker,German 1. Bundesliga,Austria,
204493,Raphael Holzhauser,Belgian Jupiler Pro League,Austria,
204497,Kevin Stöger,German 1. Bundesliga,Austria,
210489,Louis Schaub,German 1. Bundesliga,Austria,
215368,Reinhold Ranftl,German 2. Bundesliga,Austria,
216175,Cican Stanković,Greek Super League,Austria,
229071,Karim Onisiwo,German 1. Bundesliga,Austria,
236935,Hannes Wolf,German 1. Bundesliga,Austria,
237595,Marco Friedl,German 2. Bundesliga,Austria,
237985,Kevin Danso,French Ligue 1,Austria,
238988,Maximilian Ullmann,Austrian Football Bundesliga,Austria,
243661,Albert Vallçi,Austrian Football Bundesliga,Austria,
252017,Flavius David Daniliuc,French Ligue 1,Austria,
255420,Ercan Kara,Austrian Football Bundesliga,Austria,
193277,Jörg Siebenhandl,Austrian Football Bundesliga,Austria,
193584,Guido Burgstaller,German 2. Bundesliga,Austria,
193860,Thorsten Schick,Austrian Football Bundesliga,Austria,
199439,Michael Gregoritsch,German 1. Bundesliga,Austria,
199729,Daniel Royer,USA Major League Soccer,Austria,
209990,Richard Strebinger,Austrian Football Bundesliga,Austria,
210313,Thomas Murg,Greek Super League,Austria,
216275,Phillipp Mwene,Holland Eredivisie,Austria,
221944,Peter Michorl,Austrian Football Bundesliga,Austria,
224271,Thomas Goiginger,Austrian Football Bundesliga,Austria,
228505,Patrick Pentz,Austrian Football Bundesliga,Austria,
239090,Philipp Wiesinger,Austrian Football Bundesliga,Austria,
240916,Dejan Ljubičić,German 1. Bundesliga,Austria,
169345,Markus Suttner,Austrian Football Bundesliga,Austria,
193264,Patrick Farkas,Swiss Super League,Austria,
194669,Marcel Ritzmaier,German 2. Bundesliga,Austria,
220925,Alessandro Schöpf,German 1. Bundesliga,Austria,
221931,Peter Žulj,Turkish Süper Lig,Austria,
223426,Benedikt Zech,Polish T-Mobile Ekstraklasa,Austria,
223867,Andreas Gruber,Austrian Football Bundesliga,Austria,
227497,Martin Fraisl,German 2. Bundesliga,Austria,
187498,Jakob Jantscher,Austrian Football Bundesliga,Austria,
190589,Stefan Hierländer,Austrian Football Bundesliga,Austria,
194017,Andreas Weimann,English League Championship,Austria,
200918,Christoph Knasmüllner,Austrian Football Bundesliga,Austria,
209532,Daniel Bachmann,English Premier League,Austria,
213301,Sascha Horvath,Austrian Football Bundesliga,Austria,
232156,Mathias Honsak,German 2. Bundesliga,Austria,
235135,Husein Balić,Austrian Football Bundesliga,Austria,
239432,Adrian Grbić,French Ligue 1,Austria,
239701,Romano Christian Schmid,German 2. Bundesliga,Austria,
239708,Marko Raguž,Austrian Football Bundesliga,Austria,
240045,Ivan Ljubić,Austrian Football Bundesliga,Austria,
241536,Manprit Sarkaria,Austrian Football Bundesliga,Austria,
251873,Yusuf Demir,Spain Primera Division,Austria,
190592,Michael Sollbauer,German 2. Bundesliga,Austria,
200433,Lukas Hinterseer,German 2. Bundesliga,Austria,
202535,Thorsten Röcher,Austrian Football Bundesliga,Austria,
204043,Emir Dilaver,Croatian Prva HNL,Austria,
209997,Kevin Wimmer,Austrian Football Bundesliga,Austria,
210484,Andreas Kuen,Austrian Football Bundesliga,Austria,
215370,Maximilian Hofmann,Austrian Football Bundesliga,Austria,
223676,René Renner,Austrian Football Bundesliga,Austria,
229818,Dominik Baumgartner,Austrian Football Bundesliga,Austria,
232900,Christoph Monschein,Austrian Football Bundesliga,Austria,
235673,Dario Maresic,Austrian Football Bundesliga,Austria,
239393,Dominik Frieser,English League Championship,Austria,
244491,Christoph Kobald,German 2. Bundesliga,Austria,
251342,Benedikt Pichler,German 2. Bundesliga,Austria,
252317,David Nemeth,German 1. Bundesliga,Austria,
183795,Georg Margreitter,Swiss Super League,Austria,
199384,Fabian Koch,Austrian Football Bundesliga,Austria,
199769,Marvin Potzmann,Austrian Football Bundesliga,Austria,
201891,Dario Tadić,Austrian Football Bundesliga,Austria,
203315,Georg Teigl,Austrian Football Bundesliga,Austria,
204922,Andreas Leitner,Austrian Football Bundesliga,Austria,
216182,Mario Leitgeb,Austrian Football Bundesliga,Austria,
216184,Stefan Nutz,Austrian Football Bundesliga,Austria,
227235,Konstantin Kerschbaumer,German 2. Bundesliga,Austria,
229817,René Swete,Austrian Football Bundesliga,Austria,
236490,Kelvin Arase,Austrian Football Bundesliga,Austria,
238986,Felix Luckeneder,Austrian Football Bundesliga,Austria,
239357,Christian Gebauer,German 2. Bundesliga,Austria,
239476,Sandro Ingolitsch,Austrian Football Bundesliga,Austria,
242815,Dominik Fitz,Austrian Football Bundesliga,Austria,
251413,Alexander Schmidt,Austrian Football Bundesliga,Austria,
256548,Marco Grüll,Austrian Football Bundesliga,Austria,
257876,Nicolas Seiwald,Austrian Football Bundesliga,Austria,
183644,Alexander Grünwald,Austrian Football Bundesliga,Austria,
188856,Christian Klem,Austrian Football Bundesliga,Austria,
190597,Marcel Ziegl,Austrian Football Bundesliga,Austria,
193272,Samuel Şahin-Radlinger,Austrian Football Bundesliga,Austria,
199215,Alexander Gorgon,Polish T-Mobile Ekstraklasa,Austria,
199535,Michael Novak,Austrian Football Bundesliga,Austria,
201038,Marco Đuričin,Austrian Football Bundesliga,Austria,
202518,Christopher Wernitznig,Austrian Football Bundesliga,Austria,
203615,Tobias Kainz,Austrian Football Bundesliga,Austria,
203848,Richard Windbichler,Korean K League 1,Austria,
204690,Philipp Hosiner,German 2. Bundesliga,Austria,
210476,Markus Kuster,German 2. Bundesliga,Austria,
210502,Manuel Kuttin,Austrian Football Bundesliga,Austria,
210601,Thomas Ebner,Austrian Football Bundesliga,Austria,
217502,Alexander Kofler,Austrian Football Bundesliga,Austria,
217730,Stephan Zwierschitz,Austrian Football Bundesliga,Austria,
226924,Roman Kerschbaum,Austrian Football Bundesliga,Austria,
236681,Manuel Thurnwald,Austrian Football Bundesliga,Austria,
239091,Lukas Grgic,Austrian Football Bundesliga,Austria,
239394,Florian Flecker,Austrian Football Bundesliga,Austria,
239709,Dominik Reiter,Austrian Football Bundesliga,Austria,
242547,Jonathan Scherzer,Austrian Football Bundesliga,Austria,
243664,Florian Rieder,Austrian Football Bundesliga,Austria,
244812,Nemanja Celic,German 2. Bundesliga,Austria,
244941,Manfred Fischer,Austrian Football Bundesliga,Austria,
248470,Johannes Handl,Austrian Football Bundesliga,Austria,
248471,Matthäus Taferner,Austrian Football Bundesliga,Austria,
250780,David Gugganig,Austrian Football Bundesliga,Austria,
251547,David Schnegg,Italian Serie A,Austria,
252318,Raffael Behounek,Austrian Football Bundesliga,Austria,
254566,Patrick Wimmer,German 1. Bundesliga,Austria,
257877,Junior Chukwubuike Adamu,Austrian Football Bundesliga,Austria,
107084,Michael Langer,German 2. Bundesliga,Austria,
183646,Martin Kobras,Austrian Football Bundesliga,Austria,
192237,Yasin Pehlivan,Turkish Süper Lig,Austria,
199440,Manfred Gollner,Austrian Football Bundesliga,Austria,
202375,Daniel Offenbacher,Austrian Football Bundesliga,Austria,
206123,Stefan Savić,Polish T-Mobile Ekstraklasa,Austria,
207660,Dominik Wydra,Polish T-Mobile Ekstraklasa,Austria,
223794,Philipp Schobesberger,Austrian Football Bundesliga,Austria,
225955,Marko Kvasina,Belgian Jupiler Pro League,Austria,
235419,Nikola Dovedan,German 2. Bundesliga,Austria,
240481,Vesel Demaku,Austrian Football Bundesliga,Austria,
243442,Emanuel Aiwu,Austrian Football Bundesliga,Austria,
243525,Robert Ljubičić,Austrian Football Bundesliga,Austria,
244940,Emir Karic,German 2. Bundesliga,Austria,
246750,Stefan Haudum,Austrian Football Bundesliga,Austria,
250779,Michael Svoboda,Italian Serie A,Austria,
250813,Leo Greiml,Austrian Football Bundesliga,Austria,
255536,Niklas Geyrhofer,Austrian Football Bundesliga,Austria,
256539,Constantin Reiner,Austrian Football Bundesliga,Austria,
158167,Mario Sonnleitner,Austrian Football Bundesliga,Austria,
189237,Emanuel Schreiner,Austrian Football Bundesliga,Austria,
192328,Philipp Huspek,Austrian Football Bundesliga,Austria,
193260,Markus Pink,Austrian Football Bundesliga,Austria,
199470,Marco Meilinger,Austrian Football Bundesliga,Austria,
